Date,"power GUESS, GW",annualised_consumption_MAX,"annualised consumption GUESS, TWh","Estimated efficiency, J/Th","Hydro-only, MtCO2e","Coal-only, MtCO2e","Emission intensity, gCO2e/kWh",Hashrate,BTC_Price,BTC_Volume,SP500_Price,SP500_Volume,Gold_Price,Gold_Volume,Silver_Price,Silver_Volume,ETH_Price,ETH_Volume
4/26/2019,4.918567851,79.17091092,43.11616578,99.0194,0.905439,43.159282,512.79013,43266088.13,5216.901749,376557091.1,2939.88,3264390000,,,,,156.347092,7505283355
4/27/2019,4.94399944,79.58026626,43.33909909,99.0194,0.910121,43.382438,512.79013,51477170.55,5223.912498,103104366.5,,,,,,,158.434937,5863109118
4/28/2019,4.948480777,79.65239936,43.37838249,99.0194,0.910946,43.421761,512.79013,51477170.55,5238.656879,120586155.1,,,1278.6,568,14.844,18270,157.295074,5379894433
4/29/2019,5.090988855,81.94625698,44.6276083,99.0194,0.93718,44.672236,512.79013,44213520.72,5222.429538,156207631,2943.03,3150390000,1282.8,114,14.9,690,155.201996,6053776253
4/30/2019,5.208925823,83.84460982,45.66144377,99.0194,0.95889,45.707105,512.79013,54003657.45,5258.742867,158599879.4,2945.83,3939760000,1281.4,70,14.645,565,162.166031,6275803460
5/1/2019,5.243670635,84.47740245,45.96601678,98.4812,0.965286,46.011983,512.79013,58109198.65,5351.535901,137227551.8,2923.73,3669330000,1269.7,63,14.54,796,160.818344,5789172433
5/2/2019,5.440231893,87.72043648,47.68907278,98.4812,1.001471,47.736762,512.79013,48003251.06,5409.379623,184331829.4,2917.52,3802290000,1279.2,15,14.907,242,162.122787,6044171062
5/3/2019,5.441086888,87.79955748,47.69656766,98.4812,1.001628,47.744264,512.79013,43006075.36,5661.412626,415801709.3,2945.64,3357180000,,,,,167.952408,7299410672
5/4/2019,5.434746748,87.75617743,47.64098999,98.4812,1.000461,47.688631,512.79013,42978500.7,5730.889207,256812410.2,,,,,,,164.026581,6658100049
5/5/2019,5.298869851,85.62757474,46.44989311,98.4812,0.975448,46.496343,512.79013,50308167.48,5765.726916,141619666.5,,,1281.7,12,14.857,82,163.450699,5938415562
5/6/2019,5.276424542,85.33478448,46.25313753,98.4812,0.971316,46.299391,512.79013,42312167.35,5706.388407,191804130,2932.47,3203260000,1283.5,8,14.86,150,172.653214,7540096853
5/7/2019,5.243260859,84.85858079,45.96242469,98.4812,0.965211,46.008387,512.79013,50641334.15,5901.187843,337910561.2,2884.05,3793060000,1279.4,5,14.792,85,169.79866,8411140170
5/8/2019,5.191225664,84.01642685,45.50628417,98.4812,0.955632,45.55179,512.79013,49975000.81,5883.97353,231654652.2,2879.42,3543110000,1283.5,38,14.707,16,170.948166,6416569598
5/9/2019,5.065343948,81.97911762,44.40280505,98.4812,0.932459,44.447208,512.79013,41645834.01,6081.992885,298188675.2,2870.72,3659050000,1285.7,6,14.726,22,170.289307,6546914198
5/10/2019,4.96695775,80.38680449,43.54035164,98.4812,0.914347,43.583892,512.79013,43311667.37,6317.824256,412465043.3,2881.4,3566780000,,,,,173.142746,8036919053
5/11/2019,4.970343814,80.44160561,43.57003388,98.4812,0.914971,43.613604,512.79013,52640334.18,6808.70997,891901037.6,,,,,,,194.304337,12578331654
5/12/2019,5.119866074,82.86152083,44.880746,98.4812,0.942496,44.925627,512.79013,55638834.23,7131.745213,997846864,,,1300.1,56,14.713,27,187.325317,10326050090
5/13/2019,5.202360367,84.19663437,45.60389097,98.4812,0.957682,45.649495,512.79013,50641334.15,7392.673178,1116792682,2811.87,3900270000,1294.7,6,14.752,1,196.846283,10367149039
5/14/2019,5.331258279,86.28275868,46.73381008,98.4812,0.98141,46.780544,512.79013,49641834.14,7975.845442,945345188.2,2834.41,3354860000,1296.3,55,14.752,4,217.148575,12751049755
5/15/2019,5.315790406,86.03242176,46.5982187,98.4812,0.978563,46.644817,512.79013,48642334.12,8031.583962,652997526.2,2850.96,3140900000,1285,3,14.479,241,247.153061,13460006534
5/16/2019,5.295166059,85.69863085,46.41742567,98.4812,0.974766,46.463843,512.79013,50308167.48,7970.222694,732521464.5,2876.32,3338470000,1274.5,1,14.348,156,264.01001,18661465873
5/17/2019,5.429221993,87.8682342,47.59255999,98.4812,0.999444,47.640153,512.79013,50986743.45,7270.735166,1023373255,2859.53,3316040000,,,,,243.764587,16037551694
5/18/2019,5.548008142,89.79070654,48.63383937,98.4812,1.021311,48.682473,512.79013,54326123.03,7336.869269,283085389.3,,,,,,,234.59523,10933142646
5/19/2019,5.574096927,90.21293563,48.86253366,98.4812,1.026113,48.911396,512.79013,53659544.83,7926.146551,688306659.2,,,1276.1,20,14.409,13,261.292206,12049250894
5/20/2019,5.54346605,89.7171959,48.59402339,98.4812,1.020474,48.642617,512.79013,50993232.04,7886.395934,603119691.3,2840.23,3293750000,1272,-,14.373,49,251.86441,10834541285
5/21/2019,5.548911917,89.80533353,48.64176187,98.4812,1.021477,48.690404,512.79013,55659279.42,7935.233515,344196411.5,2864.36,3223050000,1273.6,-,14.414,105,255.215881,11545049593
5/22/2019,5.642036407,91.31248953,49.45809115,98.4812,1.03862,49.507549,512.79013,52659677.53,7878.851555,419842020.4,2856.27,3194000000,1284.8,-,14.577,4,244.698914,9818257463
5/23/2019,5.778015694,99.5578734,50.65008557,107.4,1.063652,50.700736,512.79013,50993232.04,7710.336386,367385859.7,2822.24,3899320000,1283,9,14.52,17,245.965668,10671663487
5/24/2019,5.860088296,106.7395219,51.36953401,107.4,1.07876,51.420904,512.79013,46660473.76,7976.986869,400933713,2826.06,2889230000,,,,,249.484985,9929433206
5/25/2019,5.858525993,112.0702589,51.35583886,107.4,1.078473,51.407195,512.79013,54992701.22,8023.746098,181775744.5,,,,,,,251.759872,8924985385
5/26/2019,5.945919523,119.7971139,52.12193054,107.4,1.094561,52.174052,512.79013,55659279.42,8103.775898,557091585.6,,,,,,,267.069641,9664267731
5/27/2019,6.054879441,127.9495231,53.07707318,107.4,1.114619,53.13015,512.79013,54659412.12,8731.895144,537189443.3,,,1276.5,-,14.281,73,272.86264,12074664736
5/28/2019,6.210238393,137.6311798,54.43894975,109.963,1.143218,54.493389,512.79013,57992303.11,8690.096269,382340669,2802.39,4146980000,1280.6,189694,14.372,258,271.768707,10362846898
5/29/2019,6.35097883,147.5132763,55.67268043,109.963,1.169126,55.728353,512.79013,53664058.51,8634.509809,381775831.9,2783.02,3701110000,1287.1,55573,14.46,136,269.455688,9819132174
5/30/2019,6.392783121,149.2065657,56.03913684,109.963,1.176822,56.095176,512.79013,43386260.58,8626.508153,788750174.1,2788.86,3276030000,1305.8,2814,14.53,62,255.858948,13604268584
5/31/2019,6.281872034,147.2472661,55.06689025,109.963,1.156405,55.121957,512.79013,55994233.74,8361.725056,454442574.9,2752.06,3982670000,,,,,268.113556,11255023515
6/1/2019,6.370594998,152.1479607,55.84463576,99.581,1.172737,55.90048,512.79013,48577778.94,8546.268401,235780567.7,,,,,,,265.391266,9942869852
6/2/2019,6.202638622,150.7697379,54.37233016,99.581,1.141819,54.426702,512.79013,44127906.06,8667.321207,233700325.2,,,1322.7,812,14.703,3,270.225525,8744111713
6/3/2019,5.953797911,147.3049456,52.19099249,99.581,1.096011,52.243183,512.79013,57106701.96,8525.260127,539932167.8,2744.45,3952360000,1323.4,302,14.732,2,252.607925,9375712917
6/4/2019,5.902918751,148.3102714,51.74498577,99.581,1.086645,51.796731,512.79013,59331638.4,7863.40327,804274084.5,2803.27,3814130000,1328.3,622,14.754,50,241.338791,10132549747
6/5/2019,5.806968534,147.5043165,50.90388617,97.1897,1.068982,50.95479,512.79013,58219170.18,7788.851173,384980675.3,2826.15,3570760000,1337.6,161,14.868,1,247.05101,8548917062
6/6/2019,5.765578224,147.967741,50.54105871,97.1897,1.061362,50.5916,512.79013,58589992.92,7760.691562,342392382.7,2843.49,3445140000,1341.2,240,14.994,4,249.474335,8265146806
6/7/2019,5.910692261,152.8740905,51.81312836,97.1897,1.088076,51.864941,512.79013,45982019.76,7943.97498,403233049.9,2873.34,3244380000,,,,,250.930359,8379534528
6/8/2019,5.736738302,147.7101834,50.28824796,97.1897,1.056053,50.338536,512.79013,54510942.78,7946.377156,198081536.4,,,,,,,245.738098,7225996863
6/9/2019,5.809098498,148.9014999,50.92255743,97.1897,1.069374,50.97348,512.79013,58219170.18,7808.381574,228918460,,,1324.7,268,14.605,-,233.0867,7566421456
6/10/2019,5.931948363,145.3559154,51.99945935,88.9066,1.091989,52.051459,512.79013,53027651.82,7828.959371,325732946.7,2886.73,3209890000,1326.4,201,14.706,-,247.520126,8141159848
6/11/2019,5.779169623,135.1784981,50.66020092,88.9066,1.063864,50.710861,512.79013,48577778.94,7901.277591,274615996,2885.72,3551000000,1331.9,139,14.722,-,245.78183,7382269700
6/12/2019,5.551699986,124.3287088,48.66620207,88.9066,1.02199,48.714868,512.79013,55994233.74,8041.343619,390787144.6,2879.84,3039870000,1339.2,157,14.871,1,260.90329,8645598618
6/13/2019,5.444834468,115.7679837,47.72941894,88.9066,1.002318,47.777148,512.79013,62264123.16,8168.606899,314502486.2,2891.64,3100640000,1340.1,914,14.782,240,256.168793,8442077836
6/14/2019,5.419728214,108.6306549,47.50933753,88.9066,0.997696,47.556847,512.79013,53775192.23,8352.197165,411618729.4,2886.98,2992810000,,,,,264.087463,8676891267
6/15/2019,5.468755673,104.2613689,47.93911223,88.9066,1.006721,47.987051,512.79013,47882020.48,8720.356459,316084897.9,,,,,,,269.019318,8126853944
6/16/2019,5.305189944,95.10741692,46.50529505,88.9066,0.976611,46.5518,512.79013,48986990.18,9066.277546,736818979.1,,,1338.7,76,14.814,3,269.223206,9676746453
6/17/2019,5.176206531,92.79510024,45.37462645,88.9066,0.952867,45.420001,512.79013,60036687.22,9211.925934,601917638.4,2889.67,2828400000,1346.6,29,14.98,1,274.351105,6009795781
6/18/2019,5.274129533,94.55058946,46.23301949,88.9066,0.970893,46.279253,512.79013,65193212.5,9136.816207,490930484.7,2917.75,3441540000,1344.6,129,14.945,-,265.051849,6205242504
6/19/2019,5.50626391,98.7121183,48.26790943,88.9066,1.013626,48.316177,512.79013,53038545.76,9142.972337,282723004,2926.46,3300220000,1392.9,76,15.469,103,269.431793,5516510947
6/20/2019,5.464969714,97.97182732,47.90592452,88.9066,1.006024,47.95383,512.79013,48986990.18,9345.391874,412392061.5,2954.18,3943060000,1396.2,35,15.273,4,271.695007,6408981097
6/21/2019,5.343412525,101.3838348,46.84035419,97.1897,0.983647,46.887195,512.79013,51933576.06,9788.225791,755871801.8,2950.46,5003540000,,,,,294.910278,9331694140
6/22/2019,5.385281885,108.0619433,47.207381,97.1897,0.991355,47.254588,512.79013,66666505.44,10685.37706,1218774534,,,,,,,309.38031,10613731255
6/23/2019,5.734496072,121.9314545,50.26859257,97.1897,1.05564,50.318861,512.79013,65193212.5,10724.63795,613132258.9,,,1414.3,125,15.368,24,307.827789,8161062380
6/24/2019,6.070268687,136.4427658,53.21197531,99.581,1.117451,53.265187,512.79013,53775192.23,10833.89494,555872484.2,2945.35,3136960000,1414.9,105,15.291,-,310.424683,8205712062
6/25/2019,6.072991649,143.4961477,53.2358448,99.581,1.117953,53.289081,512.79013,60773333.69,11292.74822,899495296.1,2917.38,3579430000,1411.6,1333,15.283,93664,318.126312,9641764965
6/26/2019,6.113182299,152.1327695,53.58815604,99.581,1.125351,53.641744,512.79013,55539973.18,12594.3338,2789116948,2913.78,3511350000,1408.4,437,15.205,21835,336.753174,16437084081
6/27/2019,6.243335863,161.7175056,54.72908218,99.581,1.149311,54.783811,512.79013,64293187.57,11777.06276,2340230154,2924.92,3162500000,1409.7,356,15.253,842,294.267639,14038092503
6/28/2019,6.501261848,169.1248183,56.99006136,99.581,1.196791,57.047051,512.79013,68631991.64,11701.02811,1346439315,2941.76,5422650000,,,,,311.226105,11514656820
6/29/2019,6.782080834,177.1713822,59.45172059,99.581,1.248486,59.511172,512.79013,59954383.5,11861.23667,948729894.9,,,,,,,320.058899,10929374565
6/30/2019,6.702098214,175.9378975,58.75059294,99.581,1.233762,58.809344,512.79013,56404452.9,11539.68384,899874106,,,1385.6,214,15.106,227,290.695984,10303111000
7/1/2019,6.550951194,172.3275893,57.42563817,98.0446,1.205938,57.483064,512.79013,62321003.91,10695.62788,1187960721,2964.33,3524860000,1404.6,38,15.154,132,293.641113,10292223948
7/2/2019,6.669633641,175.8381166,58.4660085,98.0446,1.227786,58.524475,512.79013,67843118.18,10314.92138,1211348671,2973.01,3224490000,,,,,291.596436,10618413952
7/3/2019,6.763885806,178.7423183,59.29222298,98.0446,1.245137,59.351515,512.79013,65870934.51,11333.50131,1264276930,2995.82,1963570000,1417.7,46,15.252,12,303.099976,9926711979
7/4/2019,6.907603118,182.9325384,60.55204893,98.0446,1.271593,60.612601,512.79013,74548542.65,11752.47594,792369305.6,,,1396.7,20,14.918,107,284.523224,8403513106
7/5/2019,7.05008452,187.1453109,61.80104091,98.0446,1.297822,61.862842,512.79013,70209738.58,11142.87467,699617057.7,2990.41,2434680000,,,,,287.997528,8723493015
7/6/2019,7.057822531,187.793414,61.8688723,98.0446,1.299246,61.930741,512.79013,60348820.24,11419.52599,524027882.2,,,,,,,287.547119,7674615025
7/7/2019,7.049424433,187.9554295,61.79525458,98.0446,1.2977,61.85705,512.79013,70209738.58,11317.31549,394574768.9,,,1397,14,14.972,23,305.700562,8119724981
7/8/2019,7.262121315,193.6264646,63.65975545,98.0446,1.336855,63.723415,512.79013,65740170.46,11787.46476,757391897.5,2975.95,2922360000,1397.5,53,15.068,1,313.251404,9078905628
7/9/2019,7.319125719,195.1463458,64.15945605,98.0446,1.347349,64.223616,512.79013,58125055.93,12481.61814,976385251.4,2979.63,3033330000,1410.1,50,15.147,5,308.881012,10055159803
7/10/2019,7.169400376,191.1542906,62.8469637,98.0446,1.319786,62.909811,512.79013,58125055.93,12615.37423,1525919277,2993.07,3157800000,1404.3,6,15.067,36,290.002319,11679985167
7/11/2019,7.050060742,187.9723951,61.80083247,98.0446,1.297817,61.862633,512.79013,73895419.95,11586.44565,1169910217,2999.91,3155710000,1409.9,8,15.161,7,268.704041,10216287022
7/12/2019,7.039998423,187.7041083,61.71262617,98.0446,1.295965,61.774339,512.79013,63532037.88,11590.45172,601560220.2,3013.77,2984140000,,,,,276.276703,8148936015
7/13/2019,6.937115018,184.9609773,60.81075025,98.0446,1.277026,60.871561,512.79013,65334365.2,11426.74144,636913707.8,,,,,,,269.458801,6716829429
7/14/2019,7.013928217,187.0090109,61.48409475,98.0446,1.291166,61.545579,512.79013,65784947.03,10854.92606,800870828.9,,,1411.4,25,15.29,16,227.578064,8578339386
7/15/2019,6.945755271,185.1913482,60.8864907,98.0446,1.278616,60.947377,512.79013,72994256.29,10441.84875,924849224,3014.3,2876100000,1409.2,13,15.6,41,229.776001,9723674244
7/16/2019,7.053194528,188.0559497,61.82830324,98.0446,1.298394,61.890132,512.79013,59927383.25,10367.89964,1161272060,3004.04,3297030000,1421.3,6,15.893,85,199.188675,9036620494
7/17/2019,7.080962586,188.7963162,62.07171803,98.0446,1.303506,62.13379,512.79013,54520401.3,9593.790058,925126125.5,2984.42,3185650000,1426.1,66,16.12,61,211.48497,9387747640
7/18/2019,7.02542493,187.3155422,61.58487494,98.0446,1.293282,61.64646,512.79013,53168655.82,10070.99243,1030755101,2995.11,3369820000,1425.1,22,16.117,68,226.566162,9327816059
7/19/2019,6.706088413,178.8012255,58.78557103,98.0446,1.234497,58.844357,512.79013,79752983.72,10474.85454,629837346.2,2976.61,3285890000,,,,,221.33342,7606433131
7/20/2019,6.926195502,183.6417548,60.71502977,95.666,1.275016,60.775745,512.79013,67136692.51,10684.627,581463954.3,,,,,,,229.119217,7976245988
7/21/2019,6.928869223,182.8475965,60.73846761,95.666,1.275508,60.799206,512.79013,71191928.97,10576.07435,382640865.7,,,1425.3,1,16.34,161,225.630768,6685082868
7/22/2019,6.985564849,183.4415237,61.23546147,95.666,1.285945,61.296697,512.79013,64212845.18,10454.85182,505509266.3,2985.03,3016200000,1420.1,5,16.405,73,217.560013,6338843919
7/23/2019,6.74297872,169.535956,59.10895146,87.429,1.241288,59.16806,512.79013,62282811.35,10087.86454,501131360.7,3005.47,3333810000,1422.8,20,16.554,45,212.728516,6976091534
7/24/2019,6.675370242,160.5178762,58.51629554,87.429,1.228842,58.574812,512.79013,67211666.92,9727.70677,514057750.7,3019.56,3433220000,1413.9,4,16.339,64,217.046371,7168982843
7/25/2019,6.758784868,154.9554397,59.24750815,87.429,1.244198,59.306756,512.79013,74380911.39,10038.26469,389584741.9,3003.67,3657050000,1418.5,5,16.325,25,219.617996,6731281160
7/26/2019,6.961521675,151.743881,61.02469901,87.429,1.281519,61.085724,512.79013,68107822.48,9792.789705,295258851.1,3025.86,3260170000,,,,,219.629608,5729852178
7/27/2019,6.698298762,137.8634811,58.71728694,87.429,1.233063,58.776004,512.79013,78413611.41,9742.416008,517478498.8,,,,,,,207.40831,6257703908
7/28/2019,6.766329399,131.4585741,59.31364351,87.429,1.245587,59.372957,512.79013,75277066.95,9515.571532,279188395.9,,,1419.6,224267,16.368,446,211.186554,5504887934
7/29/2019,6.730305388,122.6949463,58.99785703,87.429,1.238955,59.056855,512.79013,63627044.68,9559.465024,283877318.1,3020.97,3224490000,1429.7,73874,16.495,331,211.268051,5485190664
7/30/2019,6.722428908,122.5513564,58.92881181,87.429,1.237505,58.987741,512.79013,76621300.29,9559.696727,275585721.4,3013.18,3632770000,1426.1,3294,16.346,224,210.522598,5489918859
7/31/2019,6.919423328,126.142608,60.65566489,87.429,1.273769,60.716321,512.79013,63627044.68,9870.43162,391928739.9,2980.38,4626330000,1420.9,2431,16.121,74,218.654144,6003828340
8/1/2019,6.859294028,125.2447763,60.12857145,86.3409,1.2627,60.1887,512.79013,75725144.73,10093.20327,411721892.8,2953.56,4793810000,1445.6,1873,16.222,78,217.808441,5965442642
8/2/2019,6.864813448,125.5814475,60.17695469,86.3409,1.263716,60.237132,512.79013,77517455.85,10476.18466,436264591.3,2932.05,3882810000,,,,,217.871567,6159440229
8/3/2019,6.980837033,127.9382212,61.19401743,86.3409,1.285074,61.255211,512.79013,74828989.17,10784.06507,348986684.2,,,,,,,222.490341,5697798687
8/4/2019,6.918793662,127.0404146,60.65014524,86.3409,1.273653,60.710795,512.79013,70305379.01,10815.00205,409876293.8,,,1464.6,1008,16.345,79,222.669724,5238542572
8/5/2019,6.841743273,125.8556785,59.97472153,86.3409,1.259469,60.034696,512.79013,79916269.03,11671.38355,838806731.9,2844.74,4542850000,1472.4,460,16.405,54,234.215027,7765060287
8/6/2019,7.051874437,129.9355316,61.81673132,86.3409,1.298151,61.878548,512.79013,75945274.3,11741.50735,929794119.4,2881.77,4156640000,1507.3,824,17.156,89,226.020645,7647742672
8/7/2019,7.029600992,129.7662192,61.62148229,86.3409,1.294051,61.683104,512.79013,70485156.54,11708.75995,800430252.6,2883.98,4512720000,1497.7,367,16.901,157,226.391006,7020342210
8/8/2019,7.122652042,131.4839388,62.4371678,86.3409,1.311181,62.499605,512.79013,72967028.25,11804.27266,546279375.9,2938.09,4118530000,1496.6,74,16.897,91,220.941864,6713525644
8/9/2019,7.085230546,130.7931391,62.10913097,86.3409,1.304292,62.17124,512.79013,74952525.62,11825.13644,429469468.5,2918.65,3356850000,,,,,210.488907,6964818795
8/10/2019,7.050429003,130.1507037,61.80406064,86.3409,1.297885,61.865865,512.79013,75945274.3,11584.58608,468221521.5,,,,,,,206.733536,6584748527
8/11/2019,7.065574797,130.4302946,61.93682867,86.3409,1.300673,61.998766,512.79013,66017787.46,11387.6877,265193339.7,,,1505.3,257,17.039,121,216.092865,6440605605
8/12/2019,7.004124634,129.2959264,61.39815654,86.3409,1.289361,61.459555,512.79013,77930771.67,11402.17383,204766104.5,2882.7,3328570000,1502.2,672,16.956,22,211.288071,5674315559
8/13/2019,6.977185662,128.7986338,61.16200951,86.3409,1.284402,61.223172,512.79013,75448899.96,11148.29895,451368718.4,2926.32,3857190000,1515.9,328,17.253,48,208.709045,5946313205
8/14/2019,6.97045058,128.6743044,61.10296978,86.3409,1.283162,61.164073,512.79013,77930771.67,10450.39437,718295670.3,2840.6,4325150000,1519.6,87,17.188,47,186.607742,7444456154
8/15/2019,7.071471386,130.5391454,61.98851817,86.3409,1.301759,62.050507,512.79013,72967028.25,10046.38079,801023655.5,2847.6,4041720000,1512.5,1815,17.096,-,188.50206,8197244441
8/16/2019,7.071471386,130.5391454,61.98851817,86.3409,1.301759,62.050507,512.79013,63535915.75,10257.37795,585847571.3,2888.68,3524080000,,,,,185.440079,7133915837
